indx,name,version,oname,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,new,portrait,bug,predicted_bug
2414,org.apache.lucene.index.StoredFieldsWriterPerField,2.4,org.apache.lucene.index.StoredFieldsWriterPerField,5,2,0,10,23,6,1,10,2,0.8,185,0,3,0.4,0.333333333,0,0,35,1,0.6,1,0.000666,1,0.5397244
2415,org.apache.lucene.search.MatchAllDocsQuery,2.4,org.apache.lucene.search.MatchAllDocsQuery,6,2,0,7,14,15,3,5,5,2,57,0,0,0.705882353,0.333333333,2,3,8.5,3,1.1667,0,0.14656,6,0.4374569
2416,org.apache.lucene.index.TermVectorsTermsWriterPerThread,2.4,org.apache.lucene.index.TermVectorsTermsWriterPerThread,9,2,0,12,21,24,2,12,5,0.916666667,167,0,6,0.363636364,0.270833333,0,0,16.55555556,6,2,1,0.000198,0,0.6439368
2417,org.apache.lucene.search.spans.SpanOrQuery,2.4,org.apache.lucene.search.spans.SpanOrQuery,12,3,0,10,43,0,4,7,11,0.454545455,292,1,0,0.607142857,0.226190476,2,2,23.16666667,7,1.6667,0,0.146671,5,0.75285083
2418,org.apache.lucene.index.InvertedDocConsumerPerField,2.4,org.apache.lucene.index.InvertedDocConsumerPerField,5,1,1,7,6,10,5,2,0,2,8,0,0,0,0.4,0,0,0.6,1,0.8,1,0.000603,0,0.2815079
2419,org.apache.lucene.search.WildcardQuery,2.4,org.apache.lucene.search.WildcardQuery,4,3,0,8,12,4,1,7,3,0.666666667,55,1,0,0.857142857,0.5,1,1,12.5,2,1,0,0.146555,3,0.41342908
2420,org.apache.lucene.analysis.standard.StandardTokenizerImpl,2.4,org.apache.lucene.analysis.standard.StandardTokenizerImpl,25,1,0,3,35,196,2,2,10,0.968495935,729,0.707317073,0,0,0.214285714,0,0,26.52,3,1.28,1,0.000644,0,1.137127
2421,org.apache.lucene.search.spans.NearSpansOrdered,2.4,org.apache.lucene.search.spans.NearSpansOrdered,17,1,0,7,53,38,3,6,9,0.767857143,725,0.857142857,3,0,0.197916667,0,0,40.82352941,6,1.5294,0,0.146569,4,0.86174375
2422,org.apache.lucene.store.ChecksumIndexOutput,2.4,org.apache.lucene.store.ChecksumIndexOutput,11,2,0,2,25,0,1,1,11,0.35,98,0,1,0.62962963,0.242424242,1,5,7.727272727,1,0.9091,1,0.010617,0,0.4620524
2423,org.apache.lucene.queryParser.TokenMgrError,2.4,org.apache.lucene.queryParser.TokenMgrError,6,3,0,2,19,15,2,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,0,0.146702,1,0.45030314
2424,org.apache.lucene.index.DocConsumerPerThread,2.4,org.apache.lucene.index.DocConsumerPerThread,3,1,1,6,4,3,5,1,0,2,6,0,0,0,1,0,0,1,1,0.6667,1,0.009373,0,0.26074052
2425,org.apache.lucene.index.SegmentMerger,2.4,org.apache.lucene.index.SegmentMerger,23,1,0,31,128,39,4,30,0,0.812937063,1901,0.884615385,10,0,0.169421488,0,0,80.52173913,6,1.087,0,0.159253,4,1.7449379
2426,org.apache.lucene.analysis.SinkTokenizer,2.4,org.apache.lucene.analysis.SinkTokenizer,10,3,0,3,23,0,1,2,8,0.75,143,0.5,0,0.538461538,0.288888889,2,2,12.9,2,0.7,1,0.000672,0,0.5104083
2427,org.apache.lucene.index.DocumentsWriter,2.4,org.apache.lucene.index.DocumentsWriter,76,1,0,53,185,1998,18,46,0,0.941202186,2835,0.409836066,12,0,0.069866667,0,0,35.5,23,2.0132,1,0.041269,9,6.015578
2428,org.apache.lucene.search.CachingSpanFilter,2.4,org.apache.lucene.search.CachingSpanFilter,8,3,0,4,21,8,0,4,7,0.285714286,116,1,1,0.3,0.4375,2,2,13.25,2,1,1,0.00022,1,0.5081078
2429,org.apache.lucene.index.TermVectorEntryFreqSortedComparator,2.4,org.apache.lucene.index.TermVectorEntryFreqSortedComparator,2,1,0,1,7,1,0,1,2,2,37,0,0,0,0.75,0,0,17.5,3,1.5,1,0.00022,0,0.26472718
2430,org.apache.lucene.analysis.Tokenizer,2.4,org.apache.lucene.analysis.Tokenizer,4,2,4,10,6,0,9,1,2,0.333333333,22,1,0,0.714285714,0.75,0,0,4.25,1,0.5,1,0.000308,4,0.3215698
2431,org.apache.lucene.search.ComplexExplanation,2.4,org.apache.lucene.search.ComplexExplanation,6,2,0,11,18,9,10,1,5,0.2,65,1,0,0.733333333,0.333333333,1,1,9.666666667,3,1.1667,0,0.146018,1,0.45163226
2432,org.apache.lucene.search.Hit,2.4,org.apache.lucene.search.Hit,8,1,0,4,19,2,1,3,6,0.178571429,116,1,2,0,0.34375,0,0,13,2,1,0,0.146971,0,0.44243896
2433,org.apache.lucene.search.spans.NearSpansUnordered,2.4,org.apache.lucene.search.spans.NearSpansUnordered,21,1,0,6,54,98,3,6,9,0.765,509,1,5,0,0.204081633,0,0,22.76190476,3,1.2857,0,0.146573,2,1.047198
2434,org.apache.lucene.search.MultiTermQuery,2.4,org.apache.lucene.search.MultiTermQuery,7,2,2,10,27,1,2,8,6,0.333333333,136,1,1,0.666666667,0.342857143,2,3,18.28571429,5,1.5714,0,0.146628,5,0.6012388
2435,org.apache.lucene.search.ParallelMultiSearcher,2.4,org.apache.lucene.search.ParallelMultiSearcher,6,3,0,16,33,3,1,16,6,0.4,297,1,1,0.88372093,0.351851852,2,3,48.16666667,1,0.8333,0,0.146687,5,0.7489158
2436,org.apache.lucene.search.ConjunctionScorer,2.4,org.apache.lucene.search.ConjunctionScorer,9,3,1,6,21,2,3,4,7,0.475,278,1,1,0.533333333,0.355555556,1,3,29.33333333,1,0.7778,0,0.147115,1,0.54171306
2437,org.apache.lucene.store.NativeFSLock,2.4,org.apache.lucene.store.NativeFSLock,7,2,0,3,32,1,1,2,6,0.583333333,346,1,0,0.444444444,0.444444444,1,2,47.57142857,2,0.8571,0,0.146459,0,0.5114361
2438,org.apache.lucene.index.IndexFileDeleter,2.4,org.apache.lucene.index.IndexFileDeleter,20,1,0,12,77,64,3,10,5,0.71291866,1021,0.818181818,3,0,0.205263158,0,0,49.5,2,1,0,0.145471,5,1.1461496
2439,org.apache.lucene.index.TermVectorsTermsWriter,2.4,org.apache.lucene.index.TermVectorsTermsWriter,15,2,0,17,58,37,4,17,4,0.779220779,751,0,6,0.35,0.19047619,0,0,48.33333333,5,1.5333,1,0.006523,2,1.0398206
2440,org.apache.lucene.index.TermInfosReader,2.4,org.apache.lucene.index.TermInfosReader,19,1,0,14,45,79,2,12,6,0.709401709,629,1,7,0,0.25,0,0,31.42105263,4,1.1053,0,0.150909,2,1.0369743
2441,org.apache.lucene.store.LockStressTest,2.4,org.apache.lucene.store.LockStressTest,2,1,0,6,22,1,0,6,2,2,172,0,0,0,0.5,0,0,85,1,0.5,1,0.000517,0,0.26831868
2442,org.apache.lucene.index.MergePolicy,2.4,org.apache.lucene.index.MergePolicy,7,1,1,6,9,21,2,5,1,2,15,0,0,0,0.428571429,0,0,1.142857143,1,0.8571,1,0.004312,3,0.3024618
2443,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,2.4,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,3,1,0,4,7,3,2,2,3,2,28,0,0,0,0.833333333,0,0,8.333333333,2,1,0,0.146576,0,0.3005771
2444,org.apache.lucene.search.DocIdSet,2.4,org.apache.lucene.search.DocIdSet,2,1,3,16,3,1,15,1,2,2,5,0,0,0,1,0,0,1.5,1,0.5,1,0.001863,5,0.23847029
2445,org.apache.lucene.search.Explanation,2.4,org.apache.lucene.search.Explanation,13,1,1,41,21,64,41,0,11,0.611111111,197,1,0,0,0.292307692,0,0,13.92307692,4,1.4615,0,0.145927,1,0.8352783
2446,org.apache.lucene.index.SegmentMergeInfo,2.4,org.apache.lucene.index.SegmentMergeInfo,5,1,0,7,14,0,3,4,0,0.75,108,0.333333333,4,0,0.4,0,0,19.4,5,1.6,0,0.146083,1,0.41469133
2447,org.apache.lucene.index.ByteBlockPool,2.4,org.apache.lucene.index.ByteBlockPool,6,1,0,5,12,0,4,1,5,0.44,387,0.2,1,0,0.4,0,0,61.83333333,4,1.6667,1,0.004475,0,0.3366223
2448,org.apache.lucene.index.ByteSliceWriter,2.4,org.apache.lucene.index.ByteSliceWriter,8,1,0,1,15,4,0,1,6,0.547619048,240,0.5,1,0,0.30952381,0,0,28.25,8,2.75,1,0.000368,0,0.37042785
2449,org.apache.lucene.index.CompoundFileReader,2.4,org.apache.lucene.index.CompoundFileReader,16,2,0,9,40,70,2,7,16,0.72,267,1,2,0.575757576,0.5,1,5,15.375,1,0.875,0,0.14679,0,0.8888047
2450,org.apache.lucene.index.TermsHash,2.4,org.apache.lucene.index.TermsHash,13,2,0,14,52,0,3,14,5,0.763888889,584,0.333333333,5,0.352941176,0.179487179,0,0,43,20,3.3077,1,0.008304,0,0.853817
2451,org.apache.lucene.document.FieldSelectorResult,2.4,org.apache.lucene.document.FieldSelectorResult,4,1,0,7,6,0,7,0,2,0.875,83,0.125,7,0,0.555555556,1,1,17.75,5,1.5,0,0.148104,2,0.38620532
2452,org.apache.lucene.search.QueryWrapperFilter,2.4,org.apache.lucene.search.QueryWrapperFilter,6,2,0,10,20,0,3,9,6,0,84,1,1,0.285714286,0.416666667,2,2,12.83333333,2,1,0,0.150163,5,0.50259715
2453,org.apache.lucene.analysis.StopAnalyzer,2.4,org.apache.lucene.analysis.StopAnalyzer,8,2,0,9,18,0,2,8,7,0.5,228,0.5,0,0.714285714,0.357142857,1,2,27.25,1,0.25,1,0.00022,2,0.52931523
2454,org.apache.lucene.search.ReqOptSumScorer,2.4,org.apache.lucene.search.ReqOptSumScorer,6,3,0,4,15,0,1,3,6,0.466666667,113,1,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,0,0.146619,2,0.46303165
2455,org.apache.lucene.index.TermVectorsReader,2.4,org.apache.lucene.index.TermVectorsReader,23,1,0,12,66,99,3,9,2,0.847593583,1164,0.470588235,4,0,0.231404959,0,0,48.86956522,2,0.8696,0,0.14693,0,1.17407
2456,org.apache.lucene.index.TermVectorEntry,2.4,org.apache.lucene.index.TermVectorEntry,13,1,0,4,22,32,3,1,10,0.783333333,135,0.8,1,0,0.269230769,1,1,9,7,1.3846,1,0.000664,0,0.5386015
2457,org.apache.lucene.analysis.ISOLatin1AccentFilter,2.4,org.apache.lucene.analysis.ISOLatin1AccentFilter,5,3,0,3,15,2,0,3,3,0.75,708,0.5,0,0.7,0.333333333,1,2,139.8,79,16.2,0,0.147555,0,0.38677803
2458,org.apache.lucene.index.ConcurrentMergeScheduler,2.4,org.apache.lucene.index.ConcurrentMergeScheduler,25,2,0,7,63,208,2,7,11,0.894230769,531,0.769230769,2,0.08,0.178571429,0,0,19.72,4,1.52,1,0.002392,2,1.3405073
2459,org.apache.lucene.search.RemoteCachingWrapperFilter,2.4,org.apache.lucene.search.RemoteCachingWrapperFilter,3,2,0,4,8,0,0,4,3,0,28,1,1,0.5,0.666666667,1,1,8,1,0.6667,0,0.146629,1,0.32029358
2460,org.apache.lucene.index.CheckIndex,2.4,org.apache.lucene.index.CheckIndex,13,1,0,15,96,60,0,15,8,0.763888889,1498,0.5,1,0,0.1875,0,0,113.7692308,3,1.0769,1,0.031837,7,1.2313174
2461,org.apache.lucene.store.RAMFile,2.4,org.apache.lucene.store.RAMFile,11,1,0,3,17,19,3,1,0,0.833333333,133,0.5,1,0,0.386363636,0,0,10.54545455,2,0.9091,0,0.147112,0,0.4494812
2462,org.apache.lucene.store.LockObtainFailedException,2.4,org.apache.lucene.store.LockObtainFailedException,1,4,0,8,2,0,8,0,1,2,5,0,0,1,1,0,0,4,0,0,0,0.141231,0,0.25876683
2463,org.apache.lucene.search.Sort,2.4,org.apache.lucene.search.Sort,14,1,0,12,22,61,11,1,13,0.692307692,175,0,3,0,0.320512821,0,0,11.28571429,3,0.7143,0,0.146582,2,0.65029967
2464,org.apache.lucene.index.IndexWriter,2.4,org.apache.lucene.index.IndexWriter,166,1,0,44,392,6747,16,34,88,0.886537506,8474,0.737704918,12,0,0.07003367,0,0,49.68072289,7,1.3795,0,0.181362,30,15.405817
2465,org.apache.lucene.search.ConstantScoreRangeQuery,2.4,org.apache.lucene.search.ConstantScoreRangeQuery,11,2,0,6,27,0,1,5,11,0.45,348,1,0,0.571428571,0.287878788,2,3,30.09090909,15,3.0909,0,0.146567,1,0.5999057
2466,org.apache.lucene.analysis.WhitespaceAnalyzer,2.4,org.apache.lucene.analysis.WhitespaceAnalyzer,3,2,0,4,8,3,0,4,3,2,31,0,0,0.714285714,0.777777778,1,2,9.333333333,1,0.6667,1,0.00022,1,0.33434486
2467,org.apache.lucene.index.MultiLevelSkipListReader,2.4,org.apache.lucene.index.MultiLevelSkipListReader,10,1,1,4,22,0,1,3,1,0.611111111,481,1,1,0,0.5,0,0,45.7,2,1,0,0.146743,0,0.44040418
2468,org.apache.lucene.store.RAMDirectory,2.4,org.apache.lucene.store.RAMDirectory,16,2,0,9,41,2,1,9,15,0.577777778,386,0.333333333,0,0.633333333,0.3625,1,6,22.9375,2,0.8125,0,0.147752,3,0.79162765
2469,org.apache.lucene.index.DocFieldProcessorPerThread,2.4,org.apache.lucene.index.DocFieldProcessorPerThread,9,2,0,22,46,0,9,16,4,0.836538462,770,0,6,0.222222222,0.232142857,1,1,83.11111111,12,3.6667,1,0.001121,1,0.877602
2470,org.apache.lucene.index.TermsHashConsumer,2.4,org.apache.lucene.index.TermsHashConsumer,8,1,2,9,9,28,5,5,0,1,16,0,1,0,0.267857143,0,0,0.875,1,0.875,1,0.001184,0,0.32075596
2471,org.apache.lucene.search.spans.SpanQuery,2.4,org.apache.lucene.search.spans.SpanQuery,6,2,5,20,8,15,14,7,5,2,17,0,0,0.705882353,0.5,1,1,1.833333333,1,0.8333,0,0.146613,3,0.388516
2472,org.apache.lucene.search.FilteredTermEnum,2.4,org.apache.lucene.search.FilteredTermEnum,9,2,2,7,14,8,5,2,6,0.5,103,1,2,0.384615385,0.407407407,1,2,10.22222222,2,1,0,0.146549,0,0.4811957
2473,org.apache.lucene.index.MultiSegmentReader,2.4,org.apache.lucene.index.MultiSegmentReader,37,3,1,22,95,0,4,20,21,0.71031746,1118,1,1,0.730769231,0.126689189,2,11,29.02702703,6,1.2973,1,0.00952,7,1.5248166
2474,org.apache.lucene.queryParser.QueryParser,2.4,org.apache.lucene.queryParser.QueryParser,81,1,1,34,168,2716,1,33,44,0.908333333,3477,0.571428571,12,0,0.093421053,0,0,41.40740741,23,2.1852,0,0.157683,3,6.6484356
2475,org.apache.lucene.index.TermVectorsTermsWriterPerField,2.4,org.apache.lucene.index.TermVectorsTermsWriterPerField,11,2,0,19,40,17,2,19,2,0.775,599,0,6,0.4,0.222222222,0,0,52.36363636,15,2.8182,1,0.002886,1,0.86929244
2476,org.apache.lucene.index.SegmentReader,2.4,org.apache.lucene.index.SegmentReader,64,3,1,39,183,1464,13,33,28,0.903737839,2234,0.580645161,13,0.605095541,0.139194139,2,15,33.421875,30,1.6719,0,0.148556,23,5.0553026
2477,org.apache.lucene.analysis.SimpleAnalyzer,2.4,org.apache.lucene.analysis.SimpleAnalyzer,3,2,0,5,8,3,1,4,3,2,31,0,0,0.714285714,0.777777778,1,2,9.333333333,1,0.6667,1,0.00022,1,0.3405385
2478,org.apache.lucene.search.FieldSortedHitQueue,2.4,org.apache.lucene.search.FieldSortedHitQueue,20,2,0,22,62,172,2,21,5,0.855263158,438,0.75,3,0.4,0.245614035,1,4,20.7,7,1.25,0,0.146351,3,1.3363385
2479,org.apache.lucene.search.FieldDocSortedHitQueue,2.4,org.apache.lucene.search.FieldDocSortedHitQueue,5,2,0,6,25,0,3,3,0,0.375,378,0,1,0.75,0.5,1,3,74.2,26,6.6,0,0.146648,0,0.46529013
2480,org.apache.lucene.search.function.FieldCacheSource,2.4,org.apache.lucene.search.function.FieldCacheSource,8,2,4,8,11,8,4,4,8,0.428571429,54,1,0,0.416666667,0.3125,2,2,5.625,4,1.25,0,0.14656,1,0.4307664
2481,org.apache.lucene.search.HitCollector,2.4,org.apache.lucene.search.HitCollector,2,1,7,23,3,1,23,0,2,2,5,0,0,0,0.666666667,0,0,1.5,1,0.5,0,0.145455,1,0.21347536
2482,org.apache.lucene.index.FreqProxTermsWriterPerField,2.4,org.apache.lucene.index.FreqProxTermsWriterPerField,13,2,0,13,25,46,3,11,3,0.833333333,364,0,5,0.352941176,0.196969697,0,0,26.30769231,14,2.4615,1,0.001035,0,0.7656004
2483,org.apache.lucene.util.cache.Cache,2.4,org.apache.lucene.util.cache.Cache,7,1,2,5,9,21,5,1,6,2,18,0,0,0,0.476190476,0,0,1.571428571,1,0.8571,1,0.000793,0,0.29469195
2484,org.apache.lucene.search.spans.SpanNotQuery,2.4,org.apache.lucene.search.spans.SpanNotQuery,14,3,0,7,32,0,1,7,12,0.423076923,224,1,2,0.566666667,0.214285714,2,2,14.85714286,6,1.2857,0,0.146565,4,0.68361855
2485,org.apache.lucene.analysis.standard.StandardFilter,2.4,org.apache.lucene.analysis.standard.StandardFilter,4,3,0,5,15,4,1,4,2,0.75,133,0.5,0,0.777777778,0.416666667,1,2,31.25,1,0.5,0,0.146786,0,0.42783058
2486,org.apache.lucene.search.ConstantScoreQuery,2.4,org.apache.lucene.search.ConstantScoreQuery,8,2,0,8,19,8,3,6,7,0.428571429,93,1,1,0.631578947,0.25,2,3,10.5,5,1.5,0,0.14656,6,0.5154695
2487,org.apache.lucene.index.FilterIndexReader,2.4,org.apache.lucene.index.FilterIndexReader,28,2,0,12,57,0,0,12,23,0,200,1,1,0.73,0.185714286,1,9,6.107142857,1,0.9643,0,0.148734,2,0.7987976
2488,org.apache.lucene.store.NIOFSDirectory,2.4,org.apache.lucene.store.NIOFSDirectory,3,3,0,3,11,3,1,3,2,1.5,30,0,0,0.958333333,0.555555556,1,1,8.666666667,1,0.6667,1,0.000146,5,0.33256108
2489,org.apache.lucene.index.SegmentMergeQueue,2.4,org.apache.lucene.index.SegmentMergeQueue,3,2,0,5,9,3,2,3,0,2,47,0,0,0.857142857,0.555555556,1,3,14.66666667,4,1.6667,0,0.146632,0,0.3685931
2490,org.apache.lucene.index.DocInverterPerField,2.4,org.apache.lucene.index.DocInverterPerField,3,2,0,21,37,0,8,16,2,0.333333333,340,0.333333333,6,0.5,0.466666667,0,0,110.3333333,1,0.6667,1,0.001956,3,0.68880045
2491,org.apache.lucene.index.Payload,2.4,org.apache.lucene.index.Payload,14,1,0,4,22,0,3,1,14,0.230769231,227,1,0,0,0.428571429,1,1,15,6,1.5,1,0.004224,0,0.5111452
2492,org.apache.lucene.store.VerifyingLockFactory,2.4,org.apache.lucene.store.VerifyingLockFactory,3,2,0,4,7,0,2,3,3,0.75,36,0,1,0.666666667,0.6,0,0,9.666666667,1,0.6667,1,0.000146,0,0.31374204
2493,org.apache.lucene.search.spans.TermSpans,2.4,org.apache.lucene.search.spans.TermSpans,10,1,0,6,25,0,3,3,10,0.703703704,180,1,2,0,0.325,0,0,16.4,3,1.1,0,0.146551,3,0.51991343
2494,org.apache.lucene.index.TermsHashPerField,2.4,org.apache.lucene.index.TermsHashPerField,20,2,0,23,47,0,10,16,7,0.785087719,1605,0.291666667,11,0.181818182,0.157894737,0,0,78.05,12,3.75,1,0.00489,0,1.0118334
2495,org.apache.lucene.index.MultiReader,2.4,org.apache.lucene.index.MultiReader,33,2,0,16,69,0,0,16,24,0.7109375,801,1,1,0.701923077,0.170798898,1,9,23.03030303,4,1.1212,0,0.149252,5,1.2244155
2496,org.apache.lucene.search.spans.SpanScorer,2.4,org.apache.lucene.search.spans.SpanScorer,7,3,1,7,25,0,2,5,5,0.520833333,190,1,2,0.571428571,0.30952381,1,3,25,1,0.8571,0,0.14654,3,0.56199664
2497,org.apache.lucene.search.spans.SpanNearQuery,2.4,org.apache.lucene.search.spans.SpanNearQuery,13,3,0,10,48,0,3,9,13,0.583333333,359,1,0,0.586206897,0.211538462,2,2,26.30769231,7,1.6923,0,0.146084,5,0.80864227
2498,org.apache.lucene.index.NormsWriter,2.4,org.apache.lucene.index.NormsWriter,9,2,0,13,46,32,2,12,3,0.90625,409,0.5,1,0.416666667,0.25,0,0,44,1,0.7778,1,0.00068,0,0.80383766
2499,org.apache.lucene.index.DefaultSkipListWriter,2.4,org.apache.lucene.index.DefaultSkipListWriter,4,2,0,4,10,0,2,2,0,0.484848485,182,1,2,0.625,0.625,1,1,41.75,2,1.25,0,0.14463,0,0.3527836
2500,org.apache.lucene.index.BufferedDeletes,2.4,org.apache.lucene.index.BufferedDeletes,5,1,0,5,30,0,1,4,0,0.1875,227,0,0,0,0.3,0,0,43.6,7,2.6,1,0.014444,1,0.44084865
2501,org.apache.lucene.queryParser.QueryParserTokenManager,2.4,org.apache.lucene.queryParser.QueryParserTokenManager,35,1,0,5,51,253,1,4,7,0.719814241,3060,0.210526316,1,0,0.405882353,0,0,85.88571429,112,7.8286,0,0.142708,1,1.603518
2502,org.apache.lucene.search.function.ValueSourceQuery,2.4,org.apache.lucene.search.function.ValueSourceQuery,7,2,1,11,20,9,5,7,6,0.5,74,0,1,0.666666667,0.265306122,2,3,9.428571429,4,1.2857,0,0.146384,6,0.50594056
2503,org.apache.lucene.index.TermEnum,2.4,org.apache.lucene.index.TermEnum,6,1,5,38,8,15,37,1,6,2,21,0,0,0,0.583333333,0,0,2.5,1,0.8333,0,0.146603,1,0.33030304
2504,org.apache.lucene.search.PrefixFilter,2.4,org.apache.lucene.search.PrefixFilter,5,2,0,7,17,0,2,7,5,0,71,1,1,0.333333333,0.533333333,1,1,13,1,0.8,0,0.146547,0,0.4400078
2505,org.apache.lucene.index.TermVectorsWriter,2.4,org.apache.lucene.index.TermVectorsWriter,6,1,0,13,42,0,2,11,2,0.628571429,599,0.571428571,5,0,0.3,0,0,97.66666667,1,0.6667,0,0.1471,1,0.64244896
2506,org.apache.lucene.search.TermScorer,2.4,org.apache.lucene.search.TermScorer,9,3,0,10,31,0,1,9,7,0.545454545,409,1,2,0.5,0.285714286,1,3,43.22222222,2,1,0,0.146573,4,0.6576832
2507,org.apache.lucene.index.FieldsReader,2.4,org.apache.lucene.index.FieldsReader,25,1,0,19,77,170,3,17,0,0.810897436,1041,0.846153846,5,0,0.208333333,0,0,40.12,5,1.2,0,0.147674,4,1.5490445
2508,org.apache.lucene.util.PriorityQueue,2.4,org.apache.lucene.util.PriorityQueue,13,1,9,12,14,8,12,0,9,0.444444444,293,1,0,0,0.461538462,0,0,21.30769231,7,2.0769,0,0.147202,1,0.5313816
2509,org.apache.lucene.search.Query,2.4,org.apache.lucene.search.Query,13,1,15,54,39,72,51,7,12,0.833333333,249,1,0,0,0.230769231,0,0,18.07692308,9,1.8462,0,0.149763,5,1.1061133
2510,org.apache.lucene.search.FilterManager,2.4,org.apache.lucene.search.FilterManager,5,1,0,5,18,4,4,3,4,0.821428571,112,1,2,0,0.35,0,0,20,2,1.2,0,0.146556,3,0.43502086
2511,org.apache.lucene.search.Similarity,2.4,org.apache.lucene.search.Similarity,17,1,2,53,26,124,51,4,16,0.875,94,1,1,0,0.18125,0,0,4.411764706,1,0.8824,0,0.148513,4,0.78969955
2512,org.apache.lucene.search.PrefixQuery,2.4,org.apache.lucene.search.PrefixQuery,6,2,0,9,28,0,1,8,6,0,149,1,1,0.705882353,0.333333333,2,3,23.66666667,4,1.5,0,0.146613,3,0.59939355
2513,org.apache.lucene.analysis.standard.StandardTokenizer,2.4,org.apache.lucene.analysis.standard.StandardTokenizer,12,3,0,5,32,10,3,3,9,0.977272727,245,0.1875,1,0.4375,0.287878788,2,3,18.08333333,1,0.75,0,0.146923,4,0.6462592
2514,org.apache.lucene.index.SortedTermVectorMapper,2.4,org.apache.lucene.index.SortedTermVectorMapper,5,2,0,3,19,2,0,3,5,0.7,188,0.8,0,0.625,0.428571429,0,0,35.6,18,4,1,0.000444,0,0.40686446
2515,org.apache.lucene.analysis.PorterStemmer,2.4,org.apache.lucene.analysis.PorterStemmer,27,1,0,1,44,13,1,0,13,0.600961538,1158,1,0,0,0.25308642,0,0,41.59259259,26,5.6667,0,0.146623,0,0.72071034
2516,org.apache.lucene.analysis.TokenStream,2.4,org.apache.lucene.analysis.TokenStream,7,1,2,28,17,19,26,2,5,0.833333333,72,0,0,0,0.388888889,0,0,9,1,0.7143,0,0.150995,7,0.5337887
2517,org.apache.lucene.search.SpanQueryFilter,2.4,org.apache.lucene.search.SpanQueryFilter,8,3,0,8,29,0,0,8,7,0.142857143,118,1,1,0.333333333,0.375,1,1,13.625,3,1,1,0.0006,1,0.55150986
2518,org.apache.lucene.search.RangeFilter,2.4,org.apache.lucene.search.RangeFilter,9,2,0,8,38,0,1,7,9,0.083333333,695,1,0,0.222222222,0.314814815,2,2,75.55555556,14,3.2222,0,0.147547,2,0.6429473
2519,org.apache.lucene.search.ReqExclScorer,2.4,org.apache.lucene.search.ReqExclScorer,7,3,0,4,16,0,1,3,6,0.333333333,179,1,2,0.571428571,0.476190476,1,3,24.14285714,1,0.8571,0,0.146639,2,0.4696272
2520,org.apache.lucene.analysis.PorterStemFilter,2.4,org.apache.lucene.analysis.PorterStemFilter,4,3,0,4,18,2,0,4,2,0.777777778,78,0.333333333,1,0.777777778,0.416666667,1,2,17.75,1,0.5,0,0.147843,0,0.42701483
2521,org.apache.lucene.index.TermInfosWriter,2.4,org.apache.lucene.index.TermInfosWriter,11,1,0,10,44,1,2,8,0,0.719047619,658,0.523809524,7,0,0.366666667,0,0,56.90909091,7,1.2727,0,0.147849,1,0.69548553
2522,org.apache.lucene.index.DefaultSkipListReader,2.4,org.apache.lucene.index.DefaultSkipListReader,8,2,0,3,15,0,1,2,0,0.571428571,158,1,0,0.5625,0.425,1,3,17.875,1,0.875,0,0.146676,0,0.41961187
2523,org.apache.lucene.search.MultiSearcher,2.4,org.apache.lucene.search.MultiSearcher,16,2,1,22,53,0,2,21,14,0.466666667,577,1,1,0.605263158,0.23125,1,5,34.875,6,1.25,0,0.147458,5,1.0464431
2524,org.apache.lucene.index.SegmentTermEnum,2.4,org.apache.lucene.index.SegmentTermEnum,13,2,0,11,39,0,4,7,4,0.761111111,394,0.533333333,6,0.294117647,0.211538462,1,2,28.15384615,1,0.9231,0,0.153031,0,0.73132867
2525,org.apache.lucene.search.MultiPhraseQuery,2.4,org.apache.lucene.search.MultiPhraseQuery,17,2,0,13,48,12,4,10,13,0.625,413,1,0,0.428571429,0.158823529,2,4,23.05882353,7,2.0588,0,0.149661,4,0.9022968
2526,org.apache.lucene.util.CloseableThreadLocal,2.4,org.apache.lucene.util.CloseableThreadLocal,7,1,0,4,27,7,4,0,4,0.708333333,135,0.5,0,0,0.388888889,0,0,17.71428571,5,1.4286,1,0.000778,2,0.4609366
2527,org.apache.lucene.index.InvertedDocEndConsumer,2.4,org.apache.lucene.index.InvertedDocEndConsumer,6,1,1,7,7,15,4,4,0,2,9,0,0,0,0.366666667,0,0,0.5,1,0.8333,1,0.001093,0,0.28976732
2528,org.apache.lucene.index.ParallelArrayTermVectorMapper,2.4,org.apache.lucene.index.ParallelArrayTermVectorMapper,4,2,0,6,7,0,1,5,3,0.458333333,123,1,1,0.625,0.458333333,0,0,27.75,5,2.75,1,0.004856,0,0.36518013
