PROJECT_VERSION,CLASS_NAME,DEFECT_CNT
netty-all-4.0.16.Final,io.netty.util.Signal,1
netty-all-4.0.16.Final,io.netty.channel.AbstractChannel,1
netty-all-4.0.16.Final,io.netty.channel.AbstractServerChannel,1
netty-all-4.0.16.Final,io.netty.channel.ChannelOutboundBuffer,1
netty-all-4.0.16.Final,io.netty.channel.DefaultChannelConfig,1
netty-all-4.0.16.Final,io.netty.channel.DefaultChannelHandlerInvoker,1
netty-all-4.0.16.Final,io.netty.channel.DefaultChannelId,2
netty-all-4.0.16.Final,io.netty.channel.DefaultChannelPipeline,1
netty-all-4.0.16.Final,io.netty.bootstrap.AbstractBootstrap,1
netty-all-4.0.16.Final,io.netty.handler.codec.ByteToMessageDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.DelimiterBasedFrameDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.ReplayingDecoder,1
netty-all-4.0.16.Final,io.netty.handler.ssl.SslHandler,3
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedFile,1
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedNioFile,1
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedNioStream,1
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedStream,1
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedWriteHandler,2
netty-all-4.0.16.Final,io.netty.handler.traffic.AbstractTrafficShapingHandler,2
netty-all-4.0.16.Final,io.netty.handler.traffic.ChannelTrafficShapingHandler,1
netty-all-4.0.16.Final,io.netty.handler.traffic.GlobalTrafficShapingHandler,1
netty-all-4.0.16.Final,io.netty.handler.traffic.TrafficCounter,2
netty-all-4.0.16.Final,io.netty.util.concurrent.DefaultPromise,2
netty-all-4.0.16.Final,io.netty.util.concurrent.GlobalEventExecutor,1
netty-all-4.0.16.Final,io.netty.util.HashedWheelTimerWorker,2
netty-all-4.0.16.Final,io.netty.util.HashedWheelTimerHashedWheelTimeout,2
netty-all-4.0.16.Final,io.netty.util.internal.AppendableCharSequence,1
netty-all-4.0.16.Final,io.netty.util.internal.EmptyArrays,1
netty-all-4.0.16.Final,io.netty.util.internal.PlatformDependent,2
netty-all-4.0.16.Final,io.netty.util.internal.PlatformDependent0,3
netty-all-4.0.16.Final,io.netty.util.internal.ThreadLocalRandom,1
netty-all-4.0.16.Final,io.netty.util.ReferenceCountUtilReleasingTask,1
netty-all-4.0.16.Final,io.netty.example.portunification.PortUnificationServer,1
netty-all-4.0.16.Final,io.netty.example.portunification.PortUnificationServerHandler,1
netty-all-4.0.16.Final,io.netty.example.securechat.SecureChatClient,1
netty-all-4.0.16.Final,io.netty.example.securechat.SecureChatClientInitializer,1
netty-all-4.0.16.Final,io.netty.example.securechat.SecureChatServer,1
netty-all-4.0.16.Final,io.netty.example.securechat.SecureChatServerInitializer,1
netty-all-4.0.16.Final,io.netty.channel.epoll.AbstractEpollChannel,4
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollEventLoop,1
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollServerSocketChannel,3
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollServerSocketChannelConfig,1
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollSocketChannel,10
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollSocketChannelConfig,1
netty-all-4.0.16.Final,io.netty.channel.epoll.Native,1
netty-all-4.0.16.Final,io.netty.channel.rxtx.RxtxChannel,1
netty-all-4.0.16.Final,io.netty.channel.AbstractChannelAbstractUnsafe,1
netty-all-4.0.16.Final,io.netty.channel.AbstractServerChannelDefaultServerUnsafe,1
netty-all-4.0.16.Final,io.netty.channel.ChannelOutboundBufferEntry,1
netty-all-4.0.16.Final,io.netty.channel.local.LocalChannel,2
netty-all-4.0.16.Final,io.netty.channel.local.LocalServerChannel,1
netty-all-4.0.16.Final,io.netty.channel.nio.AbstractNioByteChannel,2
netty-all-4.0.16.Final,io.netty.channel.nio.AbstractNioChannel,4
netty-all-4.0.16.Final,io.netty.channel.nio.AbstractNioMessageChannel,2
netty-all-4.0.16.Final,io.netty.channel.nio.NioEventLoop,2
netty-all-4.0.16.Final,io.netty.channel.oio.AbstractOioByteChannel,3
netty-all-4.0.16.Final,io.netty.channel.oio.AbstractOioChannel,1
netty-all-4.0.16.Final,io.netty.channel.oio.AbstractOioMessageChannel,1
netty-all-4.0.16.Final,io.netty.channel.oio.OioByteStreamChannel,1
netty-all-4.0.16.Final,io.netty.handler.codec.http.HttpChunkedInput,1
netty-all-4.0.16.Final,io.netty.handler.codec.http.HttpObjectAggregator,1
netty-all-4.0.16.Final,io.netty.handler.codec.http.HttpRequestEncoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.spdy.SpdyHeaderBlockRawDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.spdy.SpdySession,1
netty-all-4.0.16.Final,io.netty.handler.codec.spdy.SpdySessionHandler,1
netty-all-4.0.16.Final,io.netty.handler.codec.socks.SocksCmdRequest,1
netty-all-4.0.16.Final,io.netty.handler.codec.socks.SocksCmdResponse,1
netty-all-4.0.16.Final,io.netty.handler.codec.compression.JdkZlibDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.xml.XmlFrameDecoder,1
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedWriteHandlerPendingWrite,2
netty-all-4.0.16.Final,io.netty.handler.traffic.AbstractTrafficShapingHandlerReopenReadTimerTask,1
netty-all-4.0.16.Final,io.netty.util.concurrent.GlobalEventExecutorTaskRunner,1
netty-all-4.0.16.Final,io.netty.example.http.snoop.HttpSnoopClient,1
netty-all-4.0.16.Final,io.netty.example.http.snoop.HttpSnoopClientInitializer,1
netty-all-4.0.16.Final,io.netty.example.http.upload.HttpUploadClient,1
netty-all-4.0.16.Final,io.netty.example.http.upload.HttpUploadClientIntializer,1
netty-all-4.0.16.Final,io.netty.example.http.upload.HttpUploadServer,1
netty-all-4.0.16.Final,io.netty.example.http.upload.HttpUploadServerInitializer,1
netty-all-4.0.16.Final,io.netty.example.spdy.client.SpdyClient,1
netty-all-4.0.16.Final,io.netty.example.spdy.client.SpdyClientInitializer,1
netty-all-4.0.16.Final,io.netty.example.spdy.server.SpdyServer,1
netty-all-4.0.16.Final,io.netty.example.spdy.server.SpdyServerInitializer,1
netty-all-4.0.16.Final,io.netty.channel.epoll.AbstractEpollChannelAbstractEpollUnsafe,3
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollServerSocketChannelEpollServerSocketUnsafe,1
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollSocketChannelEpollSocketUnsafe,3
netty-all-4.0.16.Final,io.netty.channel.sctp.nio.NioSctpChannel,2
netty-all-4.0.16.Final,io.netty.channel.sctp.nio.NioSctpServerChannel,2
netty-all-4.0.16.Final,io.netty.channel.sctp.oio.OioSctpChannel,2
netty-all-4.0.16.Final,io.netty.channel.sctp.oio.OioSctpServerChannel,2
netty-all-4.0.16.Final,io.netty.channel.udt.nio.NioUdtAcceptorChannel,1
netty-all-4.0.16.Final,io.netty.channel.nio.AbstractNioByteChannelNioByteUnsafe,1
netty-all-4.0.16.Final,io.netty.channel.nio.AbstractNioChannelAbstractNioUnsafe,3
netty-all-4.0.16.Final,io.netty.channel.nio.AbstractNioMessageChannelNioMessageUnsafe,1
netty-all-4.0.16.Final,io.netty.channel.socket.nio.NioDatagramChannel,3
netty-all-4.0.16.Final,io.netty.channel.socket.nio.NioDatagramChannelConfig,1
netty-all-4.0.16.Final,io.netty.channel.socket.nio.NioServerSocketChannel,2
netty-all-4.0.16.Final,io.netty.channel.socket.nio.NioSocketChannel,4
netty-all-4.0.16.Final,io.netty.channel.socket.oio.DefaultOioServerSocketChannelConfig,1
netty-all-4.0.16.Final,io.netty.channel.socket.oio.DefaultOioSocketChannelConfig,1
netty-all-4.0.16.Final,io.netty.channel.socket.oio.OioDatagramChannel,2
netty-all-4.0.16.Final,io.netty.channel.socket.oio.OioServerSocketChannel,2
netty-all-4.0.16.Final,io.netty.channel.socket.oio.OioSocketChannel,1
netty-all-4.0.16.Final,io.netty.handler.codec.http.multipart.HttpPostMultipartRequestDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.http.multipart.HttpPostRequestEncoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.memcache.binary.AbstractBinaryMemcacheDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.memcache.binary.BinaryMemcacheObjectAggregator,1
netty-all-4.0.16.Final,io.netty.handler.codec.memcache.binary.BinaryMemcacheRequestDecoder,1
netty-all-4.0.16.Final,io.netty.handler.codec.memcache.binary.BinaryMemcacheResponseDecoder,1
netty-all-4.0.16.Final,io.netty.handler.ssl.SslHandler,1
netty-all-4.0.16.Final,io.netty.handler.stream.ChunkedWriteHandler,1
netty-all-4.0.16.Final,io.netty.channel.epoll.EpollSocketChannel,1
netty-all-4.0.16.Final,io.netty.channel.local.LocalChannel,1
netty-3.9.3.Final,io.netty.buffer.PoolThreadCache,2
netty-3.9.3.Final,io.netty.util.NetUtil,2
netty-3.9.3.Final,io.netty.util.Recycler,1
netty-3.9.3.Final,io.netty.channel.AbstractChannelHandlerContext,2
netty-3.9.3.Final,io.netty.channel.ChannelHandlerInvokerUtil,1
netty-3.9.3.Final,io.netty.channel.ChannelOutboundBuffer,6
netty-3.9.3.Final,io.netty.channel.DefaultChannelId,1
netty-3.9.3.Final,io.netty.channel.DefaultChannelPipeline,1
netty-3.9.3.Final,io.netty.channel.DefaultEventLoop,1
netty-3.9.3.Final,io.netty.channel.DefaultEventLoopGroup,1
netty-3.9.3.Final,io.netty.channel.MultithreadEventLoopGroup,1
netty-3.9.3.Final,io.netty.channel.SingleThreadEventLoop,1
netty-3.9.3.Final,io.netty.channel.ThreadPerChannelEventLoop,1
netty-3.9.3.Final,io.netty.bootstrap.AbstractBootstrap,1
netty-3.9.3.Final,io.netty.buffer.PoolThreadCacheMemoryRegionCache,1
netty-3.9.3.Final,io.netty.handler.codec.AsciiString,1
netty-3.9.3.Final,io.netty.handler.codec.ByteToMessageCodec,1
netty-3.9.3.Final,io.netty.handler.codec.ByteToMessageDecoder,2
netty-3.9.3.Final,io.netty.handler.codec.DefaultTextHeaders,1
netty-3.9.3.Final,io.netty.handler.codec.MessageAggregator,1
netty-3.9.3.Final,io.netty.handler.ipfilter.IpSubnetFilterRule,1
netty-3.9.3.Final,io.netty.handler.ssl.OpenSslEngine,4
netty-3.9.3.Final,io.netty.handler.ssl.SslHandler,6
netty-3.9.3.Final,io.netty.handler.stream.ChunkedFile,1
netty-3.9.3.Final,io.netty.handler.stream.ChunkedNioFile,1
netty-3.9.3.Final,io.netty.handler.stream.ChunkedNioStream,1
netty-3.9.3.Final,io.netty.handler.stream.ChunkedStream,2
netty-3.9.3.Final,io.netty.handler.stream.ChunkedWriteHandler,2
netty-3.9.3.Final,io.netty.handler.traffic.AbstractTrafficShapingHandler,3
netty-3.9.3.Final,io.netty.handler.traffic.ChannelTrafficShapingHandler,3
netty-3.9.3.Final,io.netty.handler.traffic.GlobalTrafficShapingHandler,3
netty-3.9.3.Final,io.netty.handler.traffic.TrafficCounter,3
netty-3.9.3.Final,io.netty.util.collection.IntObjectHashMap,1
netty-3.9.3.Final,io.netty.util.concurrent.DefaultEventExecutor,1
netty-3.9.3.Final,io.netty.util.concurrent.DefaultEventExecutorGroup,1
netty-3.9.3.Final,io.netty.util.concurrent.FastThreadLocalThread,1
netty-3.9.3.Final,io.netty.util.concurrent.MultithreadEventExecutorGroup,1
netty-3.9.3.Final,io.netty.util.concurrent.SingleThreadEventExecutor,1
netty-3.9.3.Final,io.netty.util.internal.InternalThreadLocalMap,1
netty-3.9.3.Final,io.netty.util.internal.MpscLinkedQueue,1
netty-3.9.3.Final,io.netty.util.internal.PlatformDependent,1
netty-3.9.3.Final,io.netty.util.internal.StringUtil,1
netty-3.9.3.Final,io.netty.util.RecyclerStack,1
netty-3.9.3.Final,io.netty.channel.epoll.AbstractEpollChannel,2
netty-3.9.3.Final,io.netty.channel.epoll.EpollDatagramChannel,3
netty-3.9.3.Final,io.netty.channel.epoll.EpollEventLoop,5
netty-3.9.3.Final,io.netty.channel.epoll.EpollEventLoopGroup,1
netty-3.9.3.Final,io.netty.channel.epoll.EpollSocketChannel,3
netty-3.9.3.Final,io.netty.channel.epoll.Native,3
netty-3.9.3.Final,io.netty.channel.ChannelOutboundBufferEntry,1
netty-3.9.3.Final,io.netty.channel.embedded.EmbeddedChannel,1
netty-3.9.3.Final,io.netty.channel.nio.AbstractNioByteChannel,2
netty-3.9.3.Final,io.netty.channel.nio.AbstractNioChannel,1
netty-3.9.3.Final,io.netty.channel.nio.NioEventLoop,1
netty-3.9.3.Final,io.netty.channel.nio.NioEventLoopGroup,1
netty-3.9.3.Final,io.netty.channel.oio.AbstractOioMessageChannel,1
netty-3.9.3.Final,io.netty.bootstrap.AbstractBootstrapPendingRegistrationPromise,1
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2Connection,3
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2FrameReader,1
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2Headers,1
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2HeadersDecoder,1
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2HeadersEncoder,1
netty-3.9.3.Final,io.netty.handler.codec.http2.Http2CodecUtil,1
netty-3.9.3.Final,io.netty.handler.codec.http2.Http2FrameLogger,1
netty-3.9.3.Final,io.netty.handler.codec.http2.Http2Settings,1
netty-3.9.3.Final,io.netty.handler.codec.http.DefaultFullHttpRequest,1
netty-3.9.3.Final,io.netty.handler.codec.http.DefaultFullHttpResponse,1
netty-3.9.3.Final,io.netty.handler.codec.http.DefaultHttpMessage,1
netty-3.9.3.Final,io.netty.handler.codec.http.DefaultHttpRequest,1
netty-3.9.3.Final,io.netty.handler.codec.http.DefaultHttpResponse,1
netty-3.9.3.Final,io.netty.handler.codec.http.HttpChunkedInput,1
netty-3.9.3.Final,io.netty.handler.codec.http.HttpObjectAggregator,1
netty-3.9.3.Final,io.netty.handler.codec.http.HttpObjectDecoder,1
netty-3.9.3.Final,io.netty.handler.codec.http.HttpObjectEncoder,1
netty-3.9.3.Final,io.netty.handler.codec.spdy.SpdyFrameCodec,2
netty-3.9.3.Final,io.netty.handler.codec.spdy.SpdyHttpEncoder,1
netty-3.9.3.Final,io.netty.handler.codec.DefaultTextHeadersStringHeaderIterator,1
netty-3.9.3.Final,io.netty.handler.ipfilter.IpSubnetFilterRuleIp4SubnetFilterRule,1
netty-3.9.3.Final,io.netty.handler.stream.ChunkedWriteHandlerPendingWrite,1
netty-3.9.3.Final,io.netty.handler.traffic.AbstractTrafficShapingHandlerReopenReadTimerTask,3
netty-3.9.3.Final,io.netty.handler.traffic.TrafficCounterTrafficMonitoringTask,2
netty-3.9.3.Final,io.netty.example.http2.client.Http2ClientInitializer,1
netty-3.9.3.Final,io.netty.example.http2.server.HelloWorldHttp2Handler,2
netty-3.9.3.Final,io.netty.example.http.file.HttpStaticFileServerHandler,2
netty-3.9.3.Final,io.netty.example.http.upload.HttpUploadClient,1
netty-3.9.3.Final,io.netty.example.http.upload.HttpUploadServerHandler,1
netty-3.9.3.Final,io.netty.channel.epoll.EpollDatagramChannelEpollDatagramChannelUnsafe,2
netty-3.9.3.Final,io.netty.channel.ChannelOutboundBuffer,1
netty-3.9.3.Final,io.netty.channel.nio.AbstractNioByteChannelNioByteUnsafe,1
netty-3.9.3.Final,io.netty.channel.socket.nio.NioSocketChannel,4
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2ConnectionDefaultStream,2
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2ConnectionDefaultEndpoint,2
netty-3.9.3.Final,io.netty.handler.codec.http.HttpObjectAggregatorAggregatedFullHttpRequest,1
netty-3.9.3.Final,io.netty.handler.codec.http.HttpObjectAggregatorAggregatedFullHttpResponse,1
netty-3.9.3.Final,io.netty.handler.codec.http.HttpObjectDecoderHeaderParser,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.AbstractHttpData,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.DefaultHttpDataFactory,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.DiskAttribute,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.DiskFileUpload,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.HttpPostMultipartRequestDecoder,4
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.HttpPostRequestDecoder,2
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.HttpPostRequestEncoder,4
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.HttpPostStandardRequestDecoder,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.MemoryAttribute,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.MemoryFileUpload,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.MixedAttribute,1
netty-3.9.3.Final,io.netty.handler.codec.http.multipart.MixedFileUpload,1
netty-3.9.3.Final,io.netty.handler.codec.http.websocketx.WebSocket00FrameEncoder,1
netty-3.9.3.Final,io.netty.handler.stream.ChunkedWriteHandler,1
netty-3.9.3.Final,io.netty.handler.codec.http2.DefaultHttp2Connection,1
netty-3.9.3.Final,io.netty.example.http.websocketx.client.WebSocketClient,1
netty-3.9.3.Final,io.netty.example.http.websocketx.server.WebSocketServerHandler,1
netty-3.9.3.Final,io.netty.example.udt.echo.bytes.ByteEchoClient,1
netty-3.9.3.Final,io.netty.example.udt.echo.bytes.ByteEchoServer,1
netty-3.9.3.Final,io.netty.example.udt.echo.message.MsgEchoClient,1
netty-3.9.3.Final,io.netty.example.udt.echo.message.MsgEchoServer,1
netty-3.9.3.Final,io.netty.example.udt.echo.rendezvous.MsgEchoPeerBase,1
netty-3.9.3.Final,io.netty.example.udt.echo.rendezvousBytes.ByteEchoPeerBase,1
netty-3.9.3.Final,io.netty.test.udt.bench.xfer.UdtNetty,1
orientdb-core-1.6.2,com.orientechnologies.orient.server.OServer,2
orientdb-core-1.6.2,com.orientechnologies.orient.console.OConsoleDatabaseApp,3
orientdb-core-1.6.2,com.orientechnologies.common.console.ODFACommandStream,1
orientdb-core-1.6.2,com.orientechnologies.common.directmemory.ODirectMemoryFactory,1
orientdb-core-1.6.2,com.orientechnologies.common.io.OFileUtils,1
orientdb-core-1.6.2,com.orientechnologies.common.io.OIOUtils,1
orientdb-core-1.6.2,com.orientechnologies.common.parser.OBaseParser,1
orientdb-core-1.6.2,com.orientechnologies.orient.client.remote.OStorageRemote,3
orientdb-core-1.6.2,com.orientechnologies.orient.client.remote.OStorageRemoteThread,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.cache.OAbstractMapCache,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.cache.ODefaultCache,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.cache.OUnboundedWeakCache,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.collate.OCaseInsensitiveCollate,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.command.OCommandRequestTextAbstract,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.config.OStorageConfiguration,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.db.ODatabaseFactory,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.db.ODatabasePoolAbstract,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.db.ODatabasePoolBase,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.fetch.OFetchHelper,2
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.ODefaultIndexFactory,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexAbstract,4
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexAbstractDelegate,5
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexDictionary,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexFullText,3
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexManagerAbstract,3
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexManagerProxy,2
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexManagerRemote,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexManagerShared,4
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexMultiValues,5
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexOneValue,4
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexRemote,5
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexTxAware,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.index.OIndexUnique,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.iterator.ORecordIteratorClass,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.iterator.ORecordIteratorCluster,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.iterator.ORecordIteratorClusters,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.memory.OMemoryWatchDog,2
orientdb-core-1.6.2,com.orientechnologies.orient.core.record.ORecordSchemaAwareAbstract,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.serialization.OMemoryInputStream,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OChainedIndexProxy,8
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLCreateIndex,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLDropClass,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLInsert,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLResultsetAbstract,5
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLSelect,16
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLTraverse,2
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLTruncateCluster,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OCommandExecutorSQLUpdate,3
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OIndexSearchResult,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OSQLEngine,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.sql.OSQLHelper,2
orientdb-core-1.6.2,com.orientechnologies.orient.core.storage.OStorageAbstract,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.storage.OStorageEmbedded,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.tx.OTransactionAbstract,2
orientdb-core-1.6.2,com.orientechnologies.orient.core.tx.OTransactionIndexChanges,1
orientdb-core-1.6.2,com.orientechnologies.orient.core.tx.OTransactionNoTx,2
